yyyy,mm,dd,hr,min,sec,0mab,1mab,2mab,3mab,4mab,5mab,6mab,7mab,8mab,9mab,10mab,11mab,12mab,13mab,14mab,15mab,16mab,17mab,18mab,19mab,20mab
2005,9,24,0,0,0,28.671,28.671,28.671,28.671,28.672,28.67,28.67,28.671,28.67,28.67,28.669,28.669,28.67,28.669,28.667,28.667,28.668,28.668,28.668,28.668,28.668
2005,9,24,1,0,0,28.663,28.663,28.663,28.663,28.663,28.662,28.662,28.662,28.661,28.66,28.66,28.66,28.661,28.66,28.659,28.659,28.659,28.659,28.659,28.659,28.659
2005,9,24,2,0,0,28.655,28.655,28.655,28.655,28.655,28.654,28.653,28.654,28.653,28.652,28.651,28.651,28.652,28.651,28.65,28.65,28.651,28.651,28.651,28.651,28.651
2005,9,24,3,0,0,28.643,28.643,28.643,28.643,28.643,28.642,28.641,28.642,28.641,28.64,28.64,28.64,28.64,28.639,28.638,28.638,28.639,28.639,28.639,28.639,28.639
2005,9,24,4,0,0,28.635,28.635,28.635,28.635,28.635,28.634,28.633,28.633,28.632,28.631,28.631,28.631,28.631,28.631,28.629,28.629,28.629,28.629,28.629,28.629,28.629
2005,9,24,5,0,0,28.623,28.623,28.623,28.623,28.623,28.622,28.622,28.622,28.621,28.621,28.62,28.62,28.62,28.619,28.618,28.617,28.618,28.618,28.618,28.618,28.618
2005,9,24,6,0,0,28.613,28.613,28.613,28.613,28.613,28.612,28.612,28.612,28.612,28.611,28.611,28.611,28.611,28.61,28.609,28.609,28.609,28.609,28.609,28.609,28.609
2005,9,24,7,0,0,28.609,28.609,28.609,28.609,28.609,28.608,28.607,28.607,28.606,28.606,28.605,28.605,28.605,28.605,28.604,28.604,28.604,28.604,28.604,28.604,28.604
2005,9,24,8,0,0,28.608,28.608,28.608,28.608,28.609,28.608,28.607,28.607,28.607,28.606,28.605,28.606,28.606,28.606,28.605,28.605,28.606,28.606,28.606,28.606,28.606
2005,9,24,9,0,0,28.613,28.613,28.613,28.613,28.614,28.614,28.614,28.614,28.614,28.613,28.613,28.614,28.614,28.614,28.613,28.613,28.614,28.614,28.614,28.614,28.614
2005,9,24,10,0,0,28.617,28.617,28.617,28.617,28.619,28.62,28.621,28.622,28.622,28.622,28.623,28.623,28.624,28.623,28.623,28.624,28.625,28.625,28.625,28.625,28.625
2005,9,24,11,0,0,28.612,28.612,28.612,28.612,28.616,28.62,28.624,28.629,28.631,28.633,28.635,28.636,28.638,28.64,28.64,28.642,28.644,28.644,28.644,28.644,28.644
2005,9,24,12,0,0,28.607,28.607,28.607,28.607,28.608,28.609,28.612,28.616,28.621,28.626,28.632,28.636,28.639,28.645,28.647,28.649,28.651,28.651,28.651,28.651,28.651
2005,9,24,13,0,0,28.603,28.603,28.603,28.603,28.605,28.606,28.608,28.611,28.619,28.628,28.637,28.644,28.651,28.659,28.661,28.665,28.668,28.668,28.668,28.668,28.668
2005,9,24,14,0,0,28.615,28.615,28.615,28.615,28.621,28.626,28.634,28.643,28.654,28.662,28.668,28.673,28.678,28.684,28.684,28.685,28.687,28.687,28.687,28.687,28.687
2005,9,24,15,0,0,28.646,28.646,28.646,28.646,28.659,28.667,28.673,28.679,28.683,28.687,28.69,28.692,28.695,28.697,28.698,28.7,28.701,28.701,28.701,28.701,28.701
2005,9,24,16,0,0,28.656,28.656,28.656,28.656,28.673,28.683,28.691,28.697,28.7,28.702,28.703,28.704,28.705,28.706,28.704,28.704,28.705,28.705,28.705,28.705,28.705
2005,9,24,17,0,0,28.666,28.666,28.666,28.666,28.678,28.684,28.688,28.691,28.691,28.691,28.691,28.691,28.692,28.691,28.69,28.69,28.69,28.69,28.69,28.69,28.69
2005,9,24,18,0,0,28.663,28.663,28.663,28.663,28.67,28.672,28.674,28.676,28.676,28.676,28.676,28.676,28.676,28.675,28.673,28.672,28.673,28.673,28.673,28.673,28.673
2005,9,24,19,0,0,28.655,28.655,28.655,28.655,28.657,28.657,28.657,28.658,28.657,28.656,28.655,28.655,28.656,28.654,28.653,28.653,28.654,28.654,28.654,28.654,28.654
2005,9,24,20,0,0,28.64,28.64,28.64,28.64,28.641,28.64,28.639,28.64,28.638,28.638,28.637,28.637,28.638,28.637,28.636,28.636,28.636,28.636,28.636,28.636,28.636
2005,9,24,21,0,0,28.633,28.633,28.633,28.633,28.634,28.634,28.633,28.634,28.633,28.632,28.631,28.631,28.632,28.631,28.63,28.63,28.63,28.63,28.63,28.63,28.63
2005,9,24,22,0,0,28.632,28.632,28.632,28.632,28.634,28.634,28.634,28.635,28.634,28.633,28.633,28.633,28.633,28.633,28.631,28.631,28.632,28.632,28.632,28.632,28.632
2005,9,24,23,0,0,28.649,28.649,28.649,28.649,28.652,28.652,28.652,28.653,28.653,28.652,28.651,28.652,28.652,28.651,28.65,28.65,28.65,28.65,28.65,28.65,28.65
2005,9,25,0,0,0,28.64,28.64,28.64,28.64,28.64,28.638,28.637,28.637,28.636,28.635,28.634,28.634,28.634,28.633,28.631,28.631,28.631,28.631,28.631,28.631,28.631
2005,9,25,1,0,0,28.62,28.62,28.62,28.62,28.62,28.619,28.618,28.618,28.617,28.616,28.615,28.616,28.616,28.615,28.614,28.613,28.614,28.614,28.614,28.614,28.614
2005,9,25,2,0,0,28.645,28.645,28.645,28.645,28.636,28.628,28.622,28.619,28.617,28.616,28.615,28.615,28.615,28.614,28.613,28.612,28.613,28.613,28.613,28.613,28.613
2005,9,25,3,0,0,28.656,28.656,28.656,28.656,28.65,28.641,28.634,28.631,28.628,28.625,28.621,28.619,28.617,28.609,28.602,28.596,28.593,28.593,28.593,28.593,28.593
2005,9,25,4,0,0,28.627,28.627,28.627,28.627,28.622,28.615,28.61,28.607,28.602,28.596,28.589,28.584,28.579,28.567,28.559,28.552,28.549,28.549,28.549,28.549,28.549
2005,9,25,5,0,0,28.606,28.606,28.606,28.606,28.598,28.592,28.587,28.585,28.58,28.572,28.564,28.558,28.552,28.541,28.534,28.527,28.525,28.525,28.525,28.525,28.525
2005,9,25,6,0,0,28.63,28.63,28.63,28.63,28.627,28.623,28.618,28.61,28.601,28.592,28.585,28.581,28.577,28.567,28.558,28.547,28.541,28.541,28.541,28.541,28.541
2005,9,25,7,0,0,28.632,28.632,28.632,28.632,28.634,28.633,28.629,28.62,28.607,28.597,28.587,28.581,28.575,28.562,28.552,28.543,28.54,28.54,28.54,28.54,28.54
2005,9,25,8,0,0,28.631,28.631,28.631,28.631,28.637,28.63,28.62,28.607,28.593,28.582,28.573,28.566,28.56,28.545,28.535,28.527,28.524,28.524,28.524,28.524,28.524
2005,9,25,9,0,0,28.626,28.626,28.626,28.626,28.627,28.628,28.629,28.629,28.618,28.606,28.594,28.585,28.577,28.563,28.556,28.552,28.551,28.551,28.551,28.551,28.551
2005,9,25,10,0,0,28.654,28.654,28.654,28.654,28.652,28.642,28.631,28.618,28.603,28.591,28.581,28.578,28.576,28.573,28.572,28.573,28.574,28.574,28.574,28.574,28.574
2005,9,25,11,0,0,28.658,28.658,28.658,28.658,28.665,28.664,28.661,28.656,28.632,28.611,28.592,28.587,28.581,28.586,28.595,28.611,28.621,28.621,28.621,28.621,28.621
2005,9,25,12,0,0,28.661,28.661,28.661,28.661,28.664,28.651,28.637,28.622,28.612,28.607,28.607,28.615,28.624,28.651,28.669,28.689,28.699,28.699,28.699,28.699,28.699
2005,9,25,13,0,0,28.668,28.668,28.668,28.668,28.676,28.671,28.661,28.645,28.628,28.618,28.615,28.623,28.632,28.652,28.664,28.678,28.687,28.687,28.687,28.687,28.687
2005,9,25,14,0,0,28.682,28.682,28.682,28.682,28.685,28.688,28.685,28.678,28.652,28.632,28.618,28.62,28.622,28.64,28.66,28.686,28.701,28.701,28.701,28.701,28.701
2005,9,25,15,0,0,28.688,28.688,28.688,28.688,28.689,28.69,28.691,28.693,28.689,28.677,28.658,28.64,28.621,28.619,28.643,28.684,28.712,28.712,28.712,28.712,28.712
2005,9,25,16,0,0,28.679,28.679,28.679,28.679,28.683,28.685,28.687,28.689,28.687,28.679,28.664,28.649,28.633,28.641,28.678,28.718,28.738,28.738,28.738,28.738,28.738
2005,9,25,17,0,0,28.671,28.671,28.671,28.671,28.676,28.68,28.682,28.684,28.674,28.667,28.662,28.659,28.657,28.678,28.696,28.719,28.734,28.734,28.734,28.734,28.734
2005,9,25,18,0,0,28.672,28.672,28.672,28.672,28.673,28.67,28.669,28.669,28.675,28.678,28.679,28.676,28.674,28.63,28.647,28.68,28.705,28.705,28.705,28.705,28.705
2005,9,25,19,0,0,28.675,28.675,28.675,28.675,28.675,28.673,28.672,28.673,28.674,28.674,28.673,28.669,28.666,28.656,28.666,28.68,28.688,28.688,28.688,28.688,28.688
2005,9,25,20,0,0,28.666,28.666,28.666,28.666,28.666,28.666,28.667,28.67,28.669,28.67,28.673,28.67,28.667,28.655,28.656,28.67,28.683,28.683,28.683,28.683,28.683
2005,9,25,21,0,0,28.649,28.649,28.649,28.649,28.65,28.652,28.656,28.661,28.671,28.68,28.686,28.677,28.669,28.655,28.652,28.661,28.671,28.671,28.671,28.671,28.671
2005,9,25,22,0,0,28.659,28.659,28.659,28.659,28.663,28.668,28.673,28.679,28.701,28.705,28.692,28.68,28.668,28.645,28.654,28.657,28.655,28.655,28.655,28.655,28.655
2005,9,25,23,0,0,28.68,28.68,28.68,28.68,28.68,28.678,28.677,28.678,28.702,28.717,28.722,28.701,28.679,28.654,28.645,28.634,28.628,28.628,28.628,28.628,28.628
2005,9,26,0,0,0,28.663,28.663,28.663,28.663,28.663,28.661,28.662,28.664,28.673,28.686,28.703,28.703,28.704,28.664,28.633,28.605,28.593,28.593,28.593,28.593,28.593
2005,9,26,1,0,0,28.65,28.65,28.65,28.65,28.65,28.649,28.65,28.651,28.667,28.686,28.707,28.708,28.709,28.648,28.606,28.572,28.557,28.557,28.557,28.557,28.557
2005,9,26,2,0,0,28.645,28.645,28.645,28.645,28.646,28.647,28.659,28.681,28.722,28.734,28.717,28.699,28.68,28.604,28.566,28.534,28.52,28.52,28.52,28.52,28.52
2005,9,26,3,0,0,28.646,28.646,28.646,28.646,28.648,28.649,28.655,28.665,28.693,28.712,28.722,28.703,28.684,28.611,28.56,28.507,28.48,28.48,28.48,28.48,28.48
2005,9,26,4,0,0,28.652,28.652,28.652,28.652,28.654,28.656,28.658,28.663,28.669,28.684,28.708,28.697,28.686,28.601,28.54,28.484,28.459,28.459,28.459,28.459,28.459
2005,9,26,5,0,0,28.661,28.661,28.661,28.661,28.662,28.662,28.663,28.665,28.669,28.68,28.698,28.697,28.696,28.58,28.518,28.462,28.436,28.436,28.436,28.436,28.436
2005,9,26,6,0,0,28.663,28.663,28.663,28.663,28.664,28.664,28.664,28.665,28.68,28.694,28.709,28.707,28.705,28.55,28.482,28.425,28.401,28.401,28.401,28.401,28.401
2005,9,26,7,0,0,28.662,28.662,28.662,28.662,28.664,28.664,28.665,28.668,28.679,28.686,28.69,28.689,28.688,28.547,28.47,28.409,28.386,28.386,28.386,28.386,28.386
2005,9,26,8,0,0,28.664,28.664,28.664,28.664,28.666,28.666,28.668,28.671,28.679,28.684,28.685,28.683,28.681,28.535,28.46,28.403,28.384,28.384,28.384,28.384,28.384
2005,9,26,9,0,0,28.666,28.666,28.666,28.666,28.667,28.668,28.67,28.673,28.68,28.682,28.679,28.677,28.675,28.547,28.472,28.423,28.411,28.411,28.411,28.411,28.411
2005,9,26,10,0,0,28.668,28.668,28.668,28.668,28.669,28.67,28.672,28.675,28.679,28.68,28.676,28.673,28.67,28.561,28.489,28.447,28.441,28.441,28.441,28.441,28.441
2005,9,26,11,0,0,28.67,28.67,28.67,28.67,28.671,28.672,28.674,28.676,28.678,28.679,28.678,28.674,28.67,28.56,28.493,28.456,28.453,28.453,28.453,28.453,28.453
2005,9,26,12,0,0,28.675,28.675,28.675,28.675,28.676,28.676,28.676,28.675,28.678,28.677,28.672,28.671,28.671,28.576,28.505,28.48,28.489,28.489,28.489,28.489,28.489
2005,9,26,13,0,0,28.677,28.677,28.677,28.677,28.678,28.679,28.678,28.675,28.676,28.675,28.671,28.671,28.671,28.565,28.517,28.498,28.503,28.503,28.503,28.503,28.503
2005,9,26,14,0,0,28.679,28.679,28.679,28.679,28.681,28.68,28.679,28.677,28.675,28.672,28.669,28.663,28.657,28.55,28.516,28.522,28.545,28.545,28.545,28.545,28.545
2005,9,26,15,0,0,28.68,28.68,28.68,28.68,28.682,28.678,28.676,28.676,28.673,28.67,28.668,28.647,28.625,28.552,28.511,28.515,28.54,28.54,28.54,28.54,28.54
2005,9,26,16,0,0,28.684,28.684,28.684,28.684,28.681,28.676,28.672,28.672,28.669,28.663,28.655,28.624,28.593,28.555,28.529,28.551,28.585,28.585,28.585,28.585,28.585
2005,9,26,17,0,0,28.683,28.683,28.683,28.683,28.679,28.675,28.672,28.667,28.665,28.657,28.643,28.61,28.576,28.543,28.555,28.598,28.636,28.636,28.636,28.636,28.636
2005,9,26,18,0,0,28.682,28.682,28.682,28.682,28.675,28.674,28.671,28.664,28.659,28.648,28.633,28.6,28.567,28.532,28.591,28.696,28.772,28.772,28.772,28.772,28.772
2005,9,26,19,0,0,28.683,28.683,28.683,28.683,28.676,28.675,28.669,28.66,28.658,28.643,28.615,28.593,28.571,28.7,28.8,28.89,28.929,28.929,28.929,28.929,28.929
2005,9,26,20,0,0,28.683,28.683,28.683,28.683,28.673,28.673,28.669,28.659,28.659,28.639,28.599,28.643,28.686,28.712,28.864,28.995,29.048,29.048,29.048,29.048,29.048
2005,9,26,21,0,0,28.684,28.684,28.684,28.684,28.673,28.672,28.669,28.663,28.663,28.642,28.6,28.688,28.776,28.64,28.799,29.006,29.133,29.133,29.133,29.133,29.133
2005,9,26,22,0,0,28.684,28.684,28.684,28.684,28.67,28.669,28.667,28.665,28.638,28.657,28.722,28.701,28.68,28.799,28.932,29.12,29.241,29.241,29.241,29.241,29.241
2005,9,26,23,0,0,28.686,28.686,28.686,28.686,28.671,28.67,28.67,28.669,28.656,28.634,28.605,28.595,28.586,28.703,28.909,29.097,29.182,29.182,29.182,29.182,29.182
2005,9,27,0,0,0,28.688,28.688,28.688,28.688,28.679,28.673,28.671,28.672,28.668,28.645,28.604,28.615,28.626,28.669,28.795,28.873,28.889,28.889,28.889,28.889,28.889
2005,9,27,1,0,0,28.689,28.689,28.689,28.689,28.688,28.678,28.673,28.674,28.673,28.664,28.645,28.633,28.621,28.644,28.636,28.665,28.699,28.699,28.699,28.699,28.699
2005,9,27,2,0,0,28.686,28.686,28.686,28.686,28.687,28.681,28.677,28.674,28.677,28.678,28.677,28.645,28.613,28.583,28.652,28.678,28.669,28.669,28.669,28.669,28.669
2005,9,27,3,0,0,28.685,28.685,28.685,28.685,28.686,28.677,28.676,28.683,28.683,28.674,28.656,28.633,28.61,28.579,28.624,28.668,28.69,28.69,28.69,28.69,28.69
2005,9,27,4,0,0,28.683,28.683,28.683,28.683,28.685,28.681,28.679,28.678,28.681,28.682,28.68,28.668,28.657,28.593,28.614,28.653,28.682,28.682,28.682,28.682,28.682
2005,9,27,5,0,0,28.684,28.684,28.684,28.684,28.686,28.687,28.685,28.68,28.679,28.679,28.68,28.671,28.662,28.629,28.593,28.607,28.639,28.639,28.639,28.639,28.639
2005,9,27,6,0,0,28.689,28.689,28.689,28.689,28.691,28.689,28.686,28.683,28.681,28.673,28.66,28.639,28.618,28.589,28.59,28.592,28.594,28.594,28.594,28.594,28.594
2005,9,27,7,0,0,28.693,28.693,28.693,28.693,28.693,28.69,28.687,28.686,28.68,28.674,28.668,28.642,28.617,28.592,28.605,28.611,28.611,28.611,28.611,28.611,28.611
2005,9,27,8,0,0,28.693,28.693,28.693,28.693,28.693,28.69,28.687,28.685,28.681,28.685,28.697,28.644,28.592,28.593,28.597,28.591,28.583,28.583,28.583,28.583,28.583
2005,9,27,9,0,0,28.693,28.693,28.693,28.693,28.692,28.688,28.685,28.682,28.681,28.675,28.665,28.621,28.577,28.603,28.607,28.61,28.612,28.612,28.612,28.612,28.612
2005,9,27,10,0,0,28.692,28.692,28.692,28.692,28.69,28.685,28.682,28.681,28.673,28.649,28.61,28.607,28.604,28.599,28.592,28.584,28.58,28.58,28.58,28.58,28.58
2005,9,27,11,0,0,28.69,28.69,28.69,28.69,28.687,28.683,28.681,28.681,28.658,28.632,28.6,28.591,28.581,28.56,28.548,28.538,28.533,28.533,28.533,28.533,28.533
2005,9,27,12,0,0,28.687,28.687,28.687,28.687,28.685,28.682,28.68,28.679,28.661,28.634,28.599,28.587,28.575,28.55,28.543,28.546,28.551,28.551,28.551,28.551,28.551
2005,9,27,13,0,0,28.679,28.679,28.679,28.679,28.677,28.675,28.676,28.679,28.668,28.644,28.605,28.59,28.574,28.568,28.573,28.584,28.593,28.593,28.593,28.593,28.593
2005,9,27,14,0,0,28.676,28.676,28.676,28.676,28.674,28.674,28.676,28.681,28.674,28.655,28.622,28.607,28.592,28.6,28.608,28.618,28.623,28.623,28.623,28.623,28.623
2005,9,27,15,0,0,28.677,28.677,28.677,28.677,28.675,28.674,28.676,28.679,28.677,28.665,28.642,28.623,28.603,28.607,28.611,28.614,28.615,28.615,28.615,28.615,28.615
2005,9,27,16,0,0,28.676,28.676,28.676,28.676,28.674,28.675,28.675,28.674,28.665,28.649,28.625,28.611,28.596,28.586,28.579,28.573,28.57,28.57,28.57,28.57,28.57
2005,9,27,17,0,0,28.673,28.673,28.673,28.673,28.672,28.672,28.669,28.663,28.645,28.623,28.597,28.578,28.559,28.545,28.54,28.537,28.536,28.536,28.536,28.536,28.536
2005,9,27,18,0,0,28.665,28.665,28.665,28.665,28.668,28.668,28.662,28.652,28.629,28.603,28.573,28.547,28.52,28.504,28.5,28.497,28.497,28.497,28.497,28.497,28.497
2005,9,27,19,0,0,28.653,28.653,28.653,28.653,28.662,28.668,28.671,28.669,28.63,28.585,28.534,28.515,28.496,28.488,28.486,28.485,28.486,28.486,28.486,28.486,28.486
2005,9,27,20,0,0,28.645,28.645,28.645,28.645,28.657,28.671,28.671,28.658,28.585,28.528,28.486,28.481,28.476,28.474,28.472,28.472,28.472,28.472,28.472,28.472,28.472
2005,9,27,21,0,0,28.641,28.641,28.641,28.641,28.656,28.661,28.642,28.6,28.548,28.509,28.484,28.48,28.476,28.474,28.472,28.471,28.472,28.472,28.472,28.472,28.472
2005,9,27,22,0,0,28.636,28.636,28.636,28.636,28.638,28.642,28.634,28.613,28.581,28.551,28.525,28.508,28.491,28.485,28.483,28.482,28.483,28.483,28.483,28.483,28.483
2005,9,27,23,0,0,28.635,28.635,28.635,28.635,28.635,28.633,28.618,28.59,28.579,28.56,28.535,28.509,28.482,28.473,28.471,28.47,28.47,28.47,28.47,28.47,28.47
2005,9,28,0,0,0,28.628,28.628,28.628,28.628,28.627,28.621,28.595,28.55,28.549,28.535,28.508,28.494,28.479,28.46,28.455,28.452,28.452,28.452,28.452,28.452,28.452
2005,9,28,1,0,0,28.619,28.619,28.619,28.619,28.619,28.613,28.59,28.549,28.534,28.519,28.504,28.492,28.48,28.452,28.448,28.446,28.446,28.446,28.446,28.446,28.446
2005,9,28,2,0,0,28.607,28.607,28.607,28.607,28.606,28.604,28.597,28.587,28.539,28.511,28.503,28.487,28.471,28.427,28.42,28.414,28.413,28.413,28.413,28.413,28.413
2005,9,28,3,0,0,28.587,28.587,28.587,28.587,28.585,28.582,28.578,28.574,28.534,28.506,28.489,28.489,28.489,28.408,28.386,28.373,28.372,28.372,28.372,28.372,28.372
2005,9,28,4,0,0,28.566,28.566,28.566,28.566,28.564,28.56,28.556,28.553,28.533,28.508,28.478,28.475,28.472,28.45,28.384,28.349,28.347,28.347,28.347,28.347,28.347
2005,9,28,5,0,0,28.543,28.543,28.543,28.543,28.542,28.539,28.537,28.536,28.531,28.515,28.487,28.47,28.452,28.45,28.361,28.306,28.296,28.296,28.296,28.296,28.296
2005,9,28,6,0,0,28.527,28.527,28.527,28.527,28.527,28.526,28.525,28.525,28.523,28.521,28.518,28.502,28.485,28.45,28.379,28.309,28.275,28.275,28.275,28.275,28.275
2005,9,28,7,0,0,28.52,28.52,28.52,28.52,28.52,28.519,28.518,28.517,28.516,28.514,28.512,28.514,28.517,28.441,28.353,28.277,28.245,28.245,28.245,28.245,28.245
2005,9,28,8,0,0,28.511,28.511,28.511,28.511,28.51,28.508,28.506,28.505,28.502,28.499,28.496,28.502,28.509,28.436,28.325,28.255,28.241,28.241,28.241,28.241,28.241
2005,9,28,9,0,0,28.502,28.502,28.502,28.502,28.501,28.498,28.497,28.496,28.495,28.494,28.493,28.499,28.505,28.455,28.337,28.265,28.252,28.252,28.252,28.252,28.252
2005,9,28,10,0,0,28.491,28.491,28.491,28.491,28.491,28.49,28.489,28.489,28.488,28.487,28.486,28.491,28.497,28.477,28.36,28.286,28.272,28.272,28.272,28.272,28.272
2005,9,28,11,0,0,28.491,28.491,28.491,28.491,28.49,28.487,28.484,28.481,28.474,28.464,28.452,28.456,28.459,28.493,28.409,28.325,28.283,28.283,28.283,28.283,28.283
2005,9,28,12,0,0,28.491,28.491,28.491,28.491,28.491,28.487,28.481,28.475,28.459,28.448,28.441,28.447,28.452,28.484,28.39,28.325,28.306,28.306,28.306,28.306,28.306
2005,9,28,13,0,0,28.493,28.493,28.493,28.493,28.491,28.486,28.477,28.465,28.453,28.441,28.429,28.438,28.447,28.458,28.369,28.33,28.335,28.335,28.335,28.335,28.335
2005,9,28,14,0,0,28.504,28.504,28.504,28.504,28.495,28.485,28.475,28.465,28.444,28.429,28.421,28.429,28.437,28.462,28.375,28.348,28.363,28.363,28.363,28.363,28.363
2005,9,28,15,0,0,28.514,28.514,28.514,28.514,28.495,28.482,28.47,28.459,28.433,28.422,28.425,28.436,28.446,28.475,28.395,28.357,28.36,28.36,28.36,28.36,28.36
2005,9,28,16,0,0,28.519,28.519,28.519,28.519,28.508,28.49,28.472,28.454,28.433,28.423,28.425,28.431,28.438,28.482,28.381,28.362,28.393,28.393,28.393,28.393,28.393
2005,9,28,17,0,0,28.523,28.523,28.523,28.523,28.519,28.502,28.484,28.466,28.441,28.428,28.426,28.437,28.449,28.481,28.415,28.383,28.384,28.384,28.384,28.384,28.384
2005,9,28,18,0,0,28.531,28.531,28.531,28.531,28.522,28.503,28.487,28.471,28.445,28.433,28.434,28.444,28.454,28.472,28.44,28.437,28.45,28.45,28.45,28.45,28.45
2005,9,28,19,0,0,28.532,28.532,28.532,28.532,28.521,28.503,28.483,28.462,28.443,28.433,28.433,28.446,28.459,28.458,28.466,28.404,28.337,28.337,28.337,28.337,28.337
2005,9,28,20,0,0,28.538,28.538,28.538,28.538,28.531,28.516,28.497,28.473,28.45,28.436,28.43,28.433,28.436,28.45,28.45,28.386,28.323,28.323,28.323,28.323,28.323
2005,9,28,21,0,0,28.547,28.547,28.547,28.547,28.543,28.526,28.503,28.474,28.449,28.435,28.43,28.429,28.427,28.456,28.439,28.373,28.315,28.315,28.315,28.315,28.315
2005,9,28,22,0,0,28.556,28.556,28.556,28.556,28.549,28.539,28.519,28.49,28.457,28.437,28.43,28.429,28.428,28.449,28.431,28.389,28.357,28.357,28.357,28.357,28.357
2005,9,28,23,0,0,28.565,28.565,28.565,28.565,28.557,28.548,28.53,28.503,28.467,28.444,28.433,28.432,28.431,28.445,28.422,28.393,28.376,28.376,28.376,28.376,28.376
2005,9,29,0,0,0,28.563,28.563,28.563,28.563,28.556,28.548,28.53,28.503,28.476,28.454,28.438,28.435,28.433,28.428,28.4,28.425,28.464,28.464,28.464,28.464,28.464
2005,9,29,1,0,0,28.567,28.567,28.567,28.567,28.56,28.549,28.531,28.505,28.483,28.461,28.438,28.435,28.432,28.413,28.415,28.438,28.459,28.459,28.459,28.459,28.459
2005,9,29,2,0,0,28.571,28.571,28.571,28.571,28.558,28.535,28.507,28.475,28.457,28.44,28.423,28.42,28.417,28.408,28.408,28.408,28.407,28.407,28.407,28.407,28.407
2005,9,29,3,0,0,28.586,28.586,28.586,28.586,28.581,28.565,28.548,28.528,28.495,28.467,28.443,28.444,28.446,28.403,28.394,28.387,28.385,28.385,28.385,28.385,28.385
2005,9,29,4,0,0,28.589,28.589,28.589,28.589,28.59,28.581,28.56,28.529,28.514,28.487,28.448,28.452,28.455,28.402,28.383,28.37,28.366,28.366,28.366,28.366,28.366
2005,9,29,5,0,0,28.593,28.593,28.593,28.593,28.594,28.589,28.58,28.567,28.532,28.496,28.457,28.455,28.452,28.392,28.351,28.322,28.313,28.313,28.313,28.313,28.313
2005,9,29,6,0,0,28.596,28.596,28.596,28.596,28.597,28.594,28.592,28.591,28.547,28.517,28.502,28.48,28.458,28.412,28.366,28.326,28.31,28.31,28.31,28.31,28.31
2005,9,29,7,0,0,28.6,28.6,28.6,28.6,28.601,28.601,28.599,28.597,28.552,28.522,28.506,28.483,28.46,28.44,28.363,28.287,28.249,28.249,28.249,28.249,28.249
2005,9,29,8,0,0,28.604,28.604,28.604,28.604,28.605,28.604,28.602,28.599,28.544,28.503,28.477,28.468,28.459,28.392,28.314,28.253,28.23,28.23,28.23,28.23,28.23
2005,9,29,9,0,0,28.596,28.596,28.596,28.596,28.57,28.536,28.5,28.46,28.399,28.345,28.296,28.276,28.257,28.208,28.177,28.148,28.135,28.135,28.135,28.135,28.135
2005,9,29,10,0,0,28.609,28.609,28.609,28.609,28.609,28.602,28.587,28.561,28.51,28.461,28.415,28.349,28.283,28.176,28.162,28.143,28.131,28.131,28.131,28.131,28.131
2005,9,29,11,0,0,28.608,28.608,28.608,28.608,28.608,28.608,28.607,28.604,28.545,28.499,28.468,28.447,28.427,28.187,28.185,28.187,28.189,28.189,28.189,28.189,28.189
2005,9,29,12,0,0,28.606,28.606,28.606,28.606,28.606,28.605,28.604,28.602,28.546,28.505,28.48,28.46,28.44,28.318,28.276,28.263,28.272,28.272,28.272,28.272,28.272
2005,9,29,13,0,0,28.604,28.604,28.604,28.604,28.605,28.605,28.605,28.605,28.564,28.532,28.508,28.484,28.46,28.448,28.318,28.282,28.31,28.31,28.31,28.31,28.31
2005,9,29,14,0,0,28.604,28.604,28.604,28.604,28.606,28.607,28.605,28.602,28.556,28.527,28.516,28.485,28.454,28.447,28.357,28.318,28.323,28.323,28.323,28.323,28.323
2005,9,29,15,0,0,28.609,28.609,28.609,28.609,28.61,28.609,28.599,28.578,28.539,28.517,28.513,28.483,28.454,28.451,28.337,28.286,28.293,28.293,28.293,28.293,28.293
2005,9,29,16,0,0,28.613,28.613,28.613,28.613,28.614,28.601,28.573,28.529,28.521,28.505,28.481,28.462,28.444,28.429,28.364,28.316,28.3,28.3,28.3,28.3,28.3
2005,9,29,17,0,0,28.614,28.614,28.614,28.614,28.613,28.569,28.538,28.521,28.507,28.48,28.44,28.452,28.464,28.416,28.385,28.354,28.338,28.338,28.338,28.338,28.338
2005,9,29,18,0,0,28.615,28.615,28.615,28.615,28.613,28.555,28.519,28.505,28.479,28.459,28.446,28.448,28.45,28.414,28.401,28.383,28.372,28.372,28.372,28.372,28.372
2005,9,29,19,0,0,28.616,28.616,28.616,28.616,28.609,28.551,28.509,28.482,28.456,28.446,28.452,28.447,28.441,28.425,28.412,28.401,28.397,28.397,28.397,28.397,28.397
2005,9,29,20,0,0,28.617,28.617,28.617,28.617,28.595,28.535,28.486,28.448,28.445,28.438,28.426,28.429,28.433,28.425,28.402,28.474,28.558,28.558,28.558,28.558,28.558
2005,9,29,21,0,0,28.613,28.613,28.613,28.613,28.599,28.539,28.492,28.457,28.448,28.433,28.412,28.417,28.423,28.435,28.404,28.464,28.538,28.538,28.538,28.538,28.538
2005,9,29,22,0,0,28.618,28.618,28.618,28.618,28.611,28.544,28.497,28.469,28.439,28.42,28.411,28.426,28.442,28.443,28.394,28.427,28.484,28.484,28.484,28.484,28.484
